Date,Price,Open,High,Low,Vol.,Change %
8-Aug-17,16.36,16.365,16.42,16.34,0.04K,0.86%
7-Aug-17,16.221,16.2,16.235,16.09,0.00K,-0.02%
6-Aug-17,16.225,16.267,16.267,16.225,-,0.02%
4-Aug-17,16.222,16.265,16.265,16.205,0.00K,-2.24%
3-Aug-17,16.594,16.594,16.594,16.594,57.97K,-0.62%
2-Aug-17,16.697,16.697,16.697,16.697,0.01K,-0.19%
1-Aug-17,16.728,16.635,16.785,16.635,0.04K,-0.13%
31-Jul-17,16.75,16.735,16.825,16.73,0.28K,-0.14%
30-Jul-17,16.773,16.757,16.787,16.752,-,0.65%
28-Jul-17,16.664,16.495,16.69,16.49,0.08K,0.82%
27-Jul-17,16.529,16.625,16.65,16.625,0.01K,0.69%
26-Jul-17,16.415,16.4,16.61,16.365,0.10K,-0.50%
25-Jul-17,16.497,16.41,16.41,16.265,0.03K,0.60%
24-Jul-17,16.398,16.415,16.465,16.355,0.12K,-0.64%
23-Jul-17,16.504,16.5,16.506,16.448,-,0.57%
21-Jul-17,16.41,16.25,16.44,16.25,0.07K,0.68%
20-Jul-17,16.299,16.18,16.325,16.135,0.07K,0.30%
19-Jul-17,16.251,16.14,16.25,16.13,0.05K,0.18%
18-Jul-17,16.222,16.025,16.255,16.025,0.10K,1.07%
17-Jul-17,16.05,16.1,16.11,16.04,0.06K,0.17%
16-Jul-17,16.022,15.966,16.024,15.947,-,0.87%
14-Jul-17,15.884,15.635,15.965,15.585,0.06K,1.55%
13-Jul-17,15.642,15.89,15.89,15.64,0.02K,-1.24%
12-Jul-17,15.839,15.77,15.875,15.76,0.06K,0.90%
11-Jul-17,15.697,15.575,15.76,15.4,0.16K,0.77%
10-Jul-17,15.577,15.54,15.615,15.15,0.29K,-0.08%
9-Jul-17,15.589,15.597,15.604,15.538,-,1.42%
7-Jul-17,15.371,15.96,15.965,15.3,0.30K,-3.49%
6-Jul-17,15.927,15.995,16,15.885,0.19K,0.54%
5-Jul-17,15.842,16.1,16.1,15.835,0.62K,-1.76%
4-Jul-17,16.126,16.152,16.169,16.013,-,0.55%
3-Jul-17,16.037,16.58,16.58,16.03,0.43K,-3.35%
2-Jul-17,16.593,16.601,16.613,16.583,-,0.15%
30-Jun-17,16.568,16.59,16.63,16.44,1.34K,-0.11%
29-Jun-17,16.586,16.77,16.86,16.555,17.57K,-0.77%
28-Jun-17,16.715,16.745,16.745,16.685,0.01K,0.84%
27-Jun-17,16.576,16.576,16.576,16.576,51.95K,0.10%
26-Jun-17,16.56,16.425,16.555,16.425,0.00K,-0.72%
25-Jun-17,16.68,16.685,16.72,16.655,-,0.31%
23-Jun-17,16.628,16.65,16.65,16.65,0.00K,0.84%
22-Jun-17,16.49,16.44,16.44,16.44,0.00K,0.83%
21-Jun-17,16.355,16.46,16.47,16.33,0.02K,-0.26%
20-Jun-17,16.398,16.47,16.57,16.375,0.05K,-0.52%
19-Jun-17,16.483,16.51,16.53,16.5,0.01K,-1.11%
18-Jun-17,16.668,16.649,16.669,16.642,-,0.19%
16-Jun-17,16.636,16.735,16.735,16.695,0.00K,-0.33%
15-Jun-17,16.691,16.63,16.73,16.63,0.01K,-2.43%
14-Jun-17,17.107,16.84,17.18,16.84,0.08K,2.20%
13-Jun-17,16.738,16.915,16.915,16.765,0.04K,-1.04%
12-Jun-17,16.914,17.115,17.115,17.005,0.01K,-1.36%
11-Jun-17,17.147,17.165,17.178,17.119,-,-0.27%
9-Jun-17,17.193,17.455,17.455,17.175,0.03K,-1.10%
8-Jun-17,17.384,17.595,17.605,17.365,0.02K,-1.15%
7-Jun-17,17.587,17.625,17.69,17.51,0.10K,-0.51%
6-Jun-17,17.677,17.51,17.695,17.51,0.02K,0.74%
5-Jun-17,17.547,17.545,17.6,17.545,0.01K,-0.15%
4-Jun-17,17.574,17.548,17.593,17.533,-,0.50%
2-Jun-17,17.487,17.205,17.505,17.12,0.25K,1.42%
1-Jun-17,17.243,17.3,17.305,17.025,0.08K,-0.72%
31-May-17,17.368,17.21,17.34,17.21,0.05K,-0.12%
30-May-17,17.388,17.335,17.4,17.21,0.88K,-0.02%
29-May-17,17.392,17.385,17.449,17.33,-,0.01%
28-May-17,17.39,17.348,17.394,17.348,-,0.62%
26-May-17,17.283,17.105,17.31,17.1,0.03K,0.76%
25-May-17,17.152,17.165,17.19,17.15,0.09K,0.44%
24-May-17,17.077,16.99,17.075,16.99,0.02K,-0.08%
23-May-17,17.091,17.08,17.23,17.01,0.07K,-0.30%
22-May-17,17.143,17.143,17.143,17.143,0.00K,0.90%
21-May-17,16.99,16.873,17.145,16.857,-,1.43%
19-May-17,16.75,16.525,16.775,16.525,0.07K,0.78%
18-May-17,16.621,16.7,16.705,16.51,0.06K,-1.37%
17-May-17,16.852,16.855,16.955,16.74,0.12K,0.95%
16-May-17,16.693,16.58,16.775,16.58,0.05K,0.80%
15-May-17,16.561,16.435,16.735,16.425,0.08K,0.55%
14-May-17,16.471,16.467,16.505,16.467,-,0.76%
12-May-17,16.346,16.285,16.405,16.28,0.04K,0.85%
11-May-17,16.209,16.155,16.315,16.155,0.07K,0.36%
10-May-17,16.151,16.145,16.235,16.1,0.13K,0.89%
9-May-17,16.008,16.145,16.185,16.03,0.09K,-1.18%
8-May-17,16.199,16.26,16.395,16.2,0.15K,-1.76%
7-May-17,16.49,16.311,16.491,16.311,-,1.70%
5-May-17,16.215,16.29,16.465,16.195,0.19K,-0.18%
4-May-17,16.244,16.425,16.55,16.21,0.68K,-1.47%
3-May-17,16.487,16.8,16.835,16.42,1.23K,-1.68%
2-May-17,16.769,16.855,16.955,16.755,0.54K,-0.07%
1-May-17,16.78,17.185,17.215,16.76,1.44K,-2.98%
30-Apr-17,17.295,17.264,17.311,17.264,-,0.60%
28-Apr-17,17.191,17.225,17.375,17.13,1.54K,-0.43%
27-Apr-17,17.265,17.46,17.47,17.205,35.74K,-0.51%
26-Apr-17,17.353,17.353,17.353,17.353,67.57K,-1.30%
25-Apr-17,17.581,17.575,17.575,17.56,0.03K,-1.50%
24-Apr-17,17.848,17.848,17.848,17.848,46.78K,-0.35%
23-Apr-17,17.91,17.85,17.91,17.68,-,0.45%
21-Apr-17,17.83,17.985,17.99,17.855,0.04K,-0.90%
20-Apr-17,17.992,17.992,17.992,17.992,41.78K,-0.79%
19-Apr-17,18.136,18.136,18.136,18.136,0.07K,-0.63%
18-Apr-17,18.251,18.251,18.251,18.251,36.12K,-1.31%
17-Apr-17,18.493,18.43,18.435,18.43,0.01K,-0.68%
16-Apr-17,18.62,18.58,18.63,18.56,-,0.40%
14-Apr-17,18.545,18.545,18.545,18.545,-,0.30%
13-Apr-17,18.489,18.475,18.5,18.47,0.01K,1.15%
12-Apr-17,18.279,18.32,18.39,18.32,0.14K,0.25%
11-Apr-17,18.233,18.04,18.29,18.04,0.02K,1.89%
10-Apr-17,17.894,17.82,17.83,17.75,0.06K,-0.54%
9-Apr-17,17.992,17.992,18.023,17.93,-,-0.76%
7-Apr-17,18.13,18.35,18.425,18.35,0.01K,-0.52%
6-Apr-17,18.225,18.17,18.17,18.17,0.14K,0.32%
5-Apr-17,18.166,18.215,18.215,18.165,0.03K,-0.74%
4-Apr-17,18.302,18.302,18.302,18.302,0.01K,0.61%
3-Apr-17,18.191,18.22,18.22,18.2,0.02K,-0.25%
2-Apr-17,18.237,18.28,18.28,18.237,-,0.01%
31-Mar-17,18.235,18.12,18.12,18.115,0.02K,0.27%
30-Mar-17,18.185,18.16,18.25,18.16,0.06K,-0.24%
29-Mar-17,18.228,18.228,18.228,18.228,0.00K,0.02%
28-Mar-17,18.225,18.145,18.185,18.14,0.07K,0.80%
27-Mar-17,18.08,18.1,18.1,18.1,0.01K,1.26%
26-Mar-17,17.855,17.8,17.883,17.8,-,0.76%
24-Mar-17,17.72,17.72,17.72,17.72,0.24K,0.89%
23-Mar-17,17.563,17.575,17.575,17.575,0.03K,0.10%
22-Mar-17,17.545,17.55,17.55,17.54,0.01K,-0.03%
21-Mar-17,17.55,17.335,17.53,17.335,0.02K,0.84%
20-Mar-17,17.403,17.425,17.425,17.355,0.08K,-0.14%
19-Mar-17,17.428,17.415,17.43,17.398,-,0.28%
17-Mar-17,17.379,17.3,17.36,17.28,0.06K,0.48%
16-Mar-17,17.296,17.39,17.47,17.255,0.23K,2.42%
15-Mar-17,16.888,16.9,17.22,16.82,0.12K,0.00%
14-Mar-17,16.888,16.925,16.96,16.91,0.09K,-0.28%
13-Mar-17,16.935,16.975,17.09,16.94,0.21K,-0.48%
12-Mar-17,17.017,17.05,17.062,17,-,0.79%
10-Mar-17,16.883,16.925,17.05,16.835,0.17K,-0.65%
9-Mar-17,16.993,17.16,17.255,16.925,0.11K,-1.53%
8-Mar-17,17.257,17.485,17.5,17.21,0.89K,-1.34%
7-Mar-17,17.492,17.72,17.72,17.465,0.36K,-1.31%
6-Mar-17,17.725,17.9,17.9,17.7,0.30K,-1.40%
5-Mar-17,17.977,17.98,17.98,17.938,-,1.58%
3-Mar-17,17.697,17.79,17.945,17.625,0.45K,-0.05%
2-Mar-17,17.705,18.405,18.405,17.69,0.90K,-4.00%
1-Mar-17,18.443,18.295,18.455,18.25,0.99K,0.12%
28-Feb-17,18.42,18.29,18.445,18.235,4.01K,0.36%
27-Feb-17,18.354,18.355,18.475,18.205,24.87K,-0.18%
26-Feb-17,18.388,18.42,18.43,18.383,-,0.29%
24-Feb-17,18.335,18.335,18.335,18.335,2.85K,1.23%
23-Feb-17,18.113,18.055,18.11,18.055,0.07K,0.95%
22-Feb-17,17.942,17.942,17.942,17.942,3.83K,-0.27%
21-Feb-17,17.99,17.99,18.05,17.96,0.19K,-0.29%
20-Feb-17,18.043,18.002,18.06,17.91,-,0.23%
19-Feb-17,18.002,17.99,18.027,17.98,-,-0.09%
17-Feb-17,18.019,18.005,18.05,18.005,0.18K,-0.24%
16-Feb-17,18.063,18.05,18.05,18.05,0.02K,0.65%
15-Feb-17,17.947,17.92,17.96,17.92,0.02K,0.42%
14-Feb-17,17.872,17.95,17.96,17.93,0.03K,0.38%
13-Feb-17,17.804,17.9,17.9,17.9,0.01K,-0.71%
12-Feb-17,17.932,17.913,17.947,17.913,-,0.11%
10-Feb-17,17.912,17.58,17.965,17.58,0.07K,1.08%
9-Feb-17,17.72,17.75,17.815,17.75,0.11K,0.21%
8-Feb-17,17.683,17.645,17.8,17.645,0.02K,-0.28%
7-Feb-17,17.733,17.575,17.64,17.575,0.01K,0.37%
6-Feb-17,17.667,17.595,17.73,17.57,0.03K,1.03%
5-Feb-17,17.487,17.52,17.545,17.468,-,0.19%
3-Feb-17,17.453,17.405,17.45,17.405,0.00K,0.29%
2-Feb-17,17.402,17.67,17.67,17.44,0.02K,-0.10%
1-Feb-17,17.42,17.45,17.59,17.45,0.02K,-0.53%
31-Jan-17,17.512,17.33,17.56,17.33,0.03K,2.28%
30-Jan-17,17.122,17.15,17.15,17.15,0.03K,-0.56%
29-Jan-17,17.218,17.18,17.233,17.17,-,0.69%
27-Jan-17,17.1,17.1,17.1,17.1,0.00K,1.70%
26-Jan-17,16.814,16.814,16.814,16.814,0.40K,-0.77%
25-Jan-17,16.944,16.83,16.96,16.83,0.01K,-1.20%
24-Jan-17,17.149,17.149,17.149,17.149,0.00K,-0.01%
23-Jan-17,17.15,17.2,17.2,17.13,0.01K,-0.19%
22-Jan-17,17.182,17.127,17.2,17.127,-,1.09%
20-Jan-17,16.997,16.925,17.12,16.925,0.07K,0.18%
19-Jan-17,16.967,16.967,16.967,16.967,0.00K,-1.55%
18-Jan-17,17.235,17.21,17.215,17.21,0.10K,0.78%
17-Jan-17,17.102,17.102,17.102,17.102,0.86K,1.60%
16-Jan-17,16.832,16.898,16.947,16.812,-,-0.39%
15-Jan-17,16.898,16.852,16.938,16.843,-,1.06%
13-Jan-17,16.72,16.72,16.72,16.72,0.01K,-0.36%
12-Jan-17,16.78,16.78,16.78,16.78,0.01K,-0.02%
11-Jan-17,16.783,16.61,16.61,16.61,0.00K,-0.12%
10-Jan-17,16.803,16.635,16.8,16.595,0.24K,1.04%
9-Jan-17,16.63,16.445,16.66,16.445,0.00K,0.44%
8-Jan-17,16.557,16.513,16.557,16.498,-,0.55%
6-Jan-17,16.466,16.375,16.49,16.375,0.00K,-0.71%
5-Jan-17,16.584,16.645,16.71,16.62,0.01K,0.52%
4-Jan-17,16.499,16.4,16.48,16.395,0.01K,0.87%
3-Jan-17,16.356,16.04,16.435,16.03,0.01K,2.13%
2-Jan-17,16.015,15.985,16.027,15.968,-,0.50%
30-Dec-16,15.936,16.235,16.235,15.86,0.16K,-1.40%
29-Dec-16,16.163,15.995,16.2,15.995,0.12K,1.09%
28-Dec-16,15.988,16,16.025,15.875,0.18K,0.37%
27-Dec-16,15.929,15.84,15.84,15.84,0.01K,0.66%
26-Dec-16,15.825,15.828,15.867,15.817,-,0.77%
23-Dec-16,15.704,15.775,15.8,15.74,0.01K,-0.70%
22-Dec-16,15.815,15.915,15.97,15.79,0.08K,-0.65%
21-Dec-16,15.918,16.105,16.125,15.95,0.19K,-0.85%
20-Dec-16,16.054,15.71,16.025,15.7,0.02K,0.17%
19-Dec-16,16.026,16,16,15.98,0.01K,-0.85%
18-Dec-16,16.163,16.145,16.172,16.14,-,0.06%
16-Dec-16,16.153,16,16,16,0.14K,1.61%
15-Dec-16,15.897,16.5,16.5,15.89,0.42K,-7.32%
14-Dec-16,17.152,17.14,17.14,16.8,0.16K,1.43%
13-Dec-16,16.911,17.075,17.15,16.765,0.20K,-1.20%
12-Dec-16,17.116,16.83,17.145,16.83,0.10K,0.87%
11-Dec-16,16.968,16.932,16.973,16.9,-,0.42%
9-Dec-16,16.897,16.98,17.02,16.82,0.19K,-0.75%
8-Dec-16,17.025,17.1,17.11,16.995,0.08K,-1.03%
7-Dec-16,17.203,16.665,17.19,16.645,0.04K,2.77%
6-Dec-16,16.74,16.84,16.86,16.765,0.27K,-0.50%
5-Dec-16,16.824,16.905,16.96,16.525,0.20K,-0.23%
4-Dec-16,16.862,16.793,17.047,16.793,-,0.65%
2-Dec-16,16.753,16.615,16.775,16.305,0.14K,1.98%
1-Dec-16,16.427,16.495,16.63,16.25,0.78K,0.13%
30-Nov-16,16.406,16.545,16.715,16.395,1.21K,-1.53%
29-Nov-16,16.661,16.605,16.7,16.39,17.88K,0.50%
28-Nov-16,16.578,16.578,16.578,16.578,0.32K,0.69%
25-Nov-16,16.464,16.54,16.54,16.54,0.00K,0.74%
24-Nov-16,16.343,16.348,16.39,16.218,-,-0.24%
23-Nov-16,16.383,16.255,16.26,16.255,0.00K,-1.44%
22-Nov-16,16.623,16.623,16.623,16.623,0.13K,0.67%
21-Nov-16,16.512,16.55,16.55,16.55,0.00K,-0.25%
20-Nov-16,16.553,16.6,16.6,16.527,-,-0.36%
18-Nov-16,16.613,16.613,16.613,16.613,0.03K,-0.88%
17-Nov-16,16.761,16.761,16.761,16.761,0.25K,-0.90%
16-Nov-16,16.914,16.925,16.925,16.925,0.00K,-0.68%
15-Nov-16,17.029,17.05,17.05,17.05,0.00K,0.90%
14-Nov-16,16.877,17.46,17.46,16.805,0.02K,-3.32%
13-Nov-16,17.457,17.332,17.487,17.332,-,0.54%
11-Nov-16,17.364,18.705,18.8,17.335,0.03K,-7.22%
10-Nov-16,18.716,18.475,18.475,18.46,0.00K,1.96%
9-Nov-16,18.357,18.77,18.8,18.405,0.02K,0.15%
8-Nov-16,18.33,18.3,18.7,18.3,0.02K,1.14%
7-Nov-16,18.124,18.15,18.195,18.15,0.01K,-0.28%
6-Nov-16,18.175,18.26,18.26,18.13,-,-0.91%
4-Nov-16,18.342,18.37,18.37,18.37,0.01K,-0.22%
3-Nov-16,18.383,18.33,18.33,18.33,0.00K,-1.48%
2-Nov-16,18.66,18.33,18.6,18.33,0.01K,1.50%
1-Nov-16,18.385,18,18.45,18,0.05K,3.51%
31-Oct-16,17.762,17.81,17.81,17.81,0.00K,-0.44%
30-Oct-16,17.84,17.8,17.865,17.8,-,0.44%
28-Oct-16,17.762,17.625,17.855,17.605,0.04K,0.90%
27-Oct-16,17.604,17.59,17.59,17.59,0.02K,0.11%
26-Oct-16,17.585,17.655,17.655,17.655,0.01K,-0.85%
25-Oct-16,17.736,17.63,17.66,17.63,0.01K,0.99%
24-Oct-16,17.562,17.562,17.562,17.562,0.11K,0.21%
23-Oct-16,17.525,17.538,17.538,17.49,-,0.44%
21-Oct-16,17.448,17.448,17.448,17.448,0.06K,-0.31%
20-Oct-16,17.502,17.685,17.685,17.425,0.02K,-0.65%
19-Oct-16,17.616,17.585,17.71,17.585,0.01K,0.14%
18-Oct-16,17.591,17.65,17.65,17.495,0.02K,0.95%
17-Oct-16,17.426,17.415,17.415,17.415,0.01K,-0.21%
16-Oct-16,17.462,17.45,17.468,17.413,-,0.40%
14-Oct-16,17.393,17.345,17.435,17.33,0.03K,-0.10%
13-Oct-16,17.41,17.44,17.45,17.435,0.01K,-0.26%
12-Oct-16,17.455,17.5,17.5,17.5,0.01K,-0.01%
11-Oct-16,17.456,17.65,17.65,17.65,0.01K,-0.85%
10-Oct-16,17.605,17.685,17.685,17.655,0.00K,-0.60%
9-Oct-16,17.712,17.572,17.742,17.572,-,2.24%
7-Oct-16,17.324,17.245,17.52,17.195,0.07K,0.21%
6-Oct-16,17.288,17.735,17.765,17.28,0.02K,-1.96%
5-Oct-16,17.634,17.85,17.85,17.605,0.02K,-0.45%
4-Oct-16,17.713,18.5,18.5,18,0.16K,-5.76%
3-Oct-16,18.795,18.87,18.87,18.8,0.01K,-2.20%
2-Oct-16,19.218,19.227,19.26,19.16,-,0.41%
30-Sep-16,19.139,19.4,19.6,19.15,0.07K,0.13%
29-Sep-16,19.115,19.225,19.225,19.01,0.09K,0.37%
28-Sep-16,19.044,19.05,19.055,19.05,0.05K,-0.23%
27-Sep-16,19.087,19.38,19.38,19.12,0.03K,-2.20%
26-Sep-16,19.516,19.56,19.56,19.56,0.04K,-1.34%
25-Sep-16,19.782,19.74,19.803,19.74,-,0.25%
23-Sep-16,19.733,19.855,19.855,19.76,0.05K,-1.43%
22-Sep-16,20.02,19.985,20.01,19.88,0.04K,1.70%
21-Sep-16,19.686,19.686,19.686,19.686,0.02K,2.56%
20-Sep-16,19.195,19.2,19.2,19.14,0.01K,-0.06%
19-Sep-16,19.206,18.875,19.235,18.875,0.05K,1.71%
18-Sep-16,18.883,18.845,18.918,18.84,-,0.54%
16-Sep-16,18.781,18.89,18.89,18.75,0.08K,-0.94%
15-Sep-16,18.959,18.965,19.04,18.81,0.13K,-0.12%
14-Sep-16,18.982,18.995,18.995,18.985,0.11K,0.49%
13-Sep-16,18.89,19.17,19.17,18.965,0.08K,-0.13%
12-Sep-16,18.915,19.035,19.035,18.715,0.25K,-1.26%
11-Sep-16,19.157,19.113,19.22,19.113,-,-0.65%
9-Sep-16,19.282,19.615,19.62,19.025,0.13K,-1.58%
8-Sep-16,19.591,19.795,19.875,19.58,0.24K,-0.85%
7-Sep-16,19.759,19.97,20.015,19.735,0.24K,-1.45%
6-Sep-16,20.049,19.395,20.1,19.315,0.83K,2.12%
5-Sep-16,19.633,19.453,19.652,19.38,-,0.96%
4-Sep-16,19.447,19.47,19.498,19.428,-,0.89%
2-Sep-16,19.276,18.86,19.395,18.78,0.51K,2.22%
1-Sep-16,18.857,18.7,18.9,18.585,0.37K,1.26%
31-Aug-16,18.622,18.58,18.795,18.52,1.59K,0.24%
30-Aug-16,18.577,18.86,18.94,18.55,14.29K,-0.99%
29-Aug-16,18.762,18.762,18.762,18.762,0.00K,1.20%
28-Aug-16,18.54,18.62,18.62,18.52,-,-0.56%
26-Aug-16,18.645,18.695,18.695,18.595,0.00K,0.90%
25-Aug-16,18.478,18.505,18.505,18.505,0.00K,-0.36%
24-Aug-16,18.545,18.82,18.82,18.54,0.01K,-1.93%
23-Aug-16,18.91,18.925,18.925,18.925,0.03K,0.36%
22-Aug-16,18.843,18.855,18.95,18.845,0.02K,-0.76%
21-Aug-16,18.987,19.29,19.29,18.715,-,-1.63%
19-Aug-16,19.301,19.365,19.365,19.365,0.00K,-2.12%
18-Aug-16,19.72,19.83,19.85,19.76,0.01K,0.47%
17-Aug-16,19.627,19.695,19.695,19.695,0.00K,-1.11%
16-Aug-16,19.848,19.95,20.065,19.92,0.03K,0.14%
15-Aug-16,19.821,19.821,19.821,19.821,0.00K,0.02%
14-Aug-16,19.818,19.72,19.82,19.715,-,0.74%
12-Aug-16,19.672,19.71,19.73,19.71,0.01K,-1.56%
11-Aug-16,19.984,19.984,19.984,19.984,0.06K,-0.75%
10-Aug-16,20.134,20.195,20.355,20.185,0.01K,1.62%
9-Aug-16,19.814,19.814,19.814,19.814,0.01K,0.23%
8-Aug-16,19.768,19.69,19.84,19.69,0.03K,0.38%
7-Aug-16,19.693,19.742,19.742,19.595,-,-0.44%
5-Aug-16,19.78,20.27,20.27,20.27,0.01K,-3.07%
4-Aug-16,20.406,20.395,20.42,20.1,0.03K,-0.15%
3-Aug-16,20.436,20.625,20.645,20.405,0.02K,-1.11%
2-Aug-16,20.666,20.405,20.75,20.405,0.03K,0.98%
1-Aug-16,20.465,20.51,20.655,20.495,0.02K,0.28%
31-Jul-16,20.407,20.377,20.438,20.37,-,0.47%
29-Jul-16,20.312,20.2,20.3,20.07,0.09K,0.75%
28-Jul-16,20.16,20.29,20.5,20.205,0.02K,0.98%
27-Jul-16,19.965,19.965,19.965,19.965,0.00K,1.58%
26-Jul-16,19.655,19.675,19.685,19.59,0.17K,0.20%
25-Jul-16,19.615,19.5,19.665,19.4,0.12K,-0.19%
24-Jul-16,19.652,19.69,19.69,19.633,-,-0.03%
22-Jul-16,19.657,19.79,19.795,19.79,0.08K,-0.64%
21-Jul-16,19.784,19.375,19.535,19.325,0.03K,1.03%
20-Jul-16,19.582,19.625,19.625,19.41,0.14K,-1.97%
19-Jul-16,19.975,19.96,20.01,19.92,0.05K,-0.34%
18-Jul-16,20.044,20.025,20.095,19.745,0.30K,-1.01%
17-Jul-16,20.248,20.307,20.307,20.178,-,0.61%
15-Jul-16,20.125,20.23,20.23,20.08,0.09K,-0.77%
14-Jul-16,20.281,20.44,20.44,20.085,0.12K,-0.44%
13-Jul-16,20.37,20.385,20.42,20.195,0.09K,1.19%
12-Jul-16,20.13,20.41,20.465,20.1,0.14K,-0.66%
11-Jul-16,20.264,20.37,20.605,20.215,0.14K,-1.33%
10-Jul-16,20.538,20.32,20.565,20.32,-,2.39%
8-Jul-16,20.058,19.735,20.21,19.4,0.38K,1.31%
7-Jul-16,19.798,20.14,20.22,19.53,0.54K,-1.80%
6-Jul-16,20.16,20.33,20.495,19.945,0.41K,1.48%
5-Jul-16,19.866,19.755,21.095,19.625,0.95K,-3.05%
4-Jul-16,20.49,20.025,21.207,20.02,-,2.30%
3-Jul-16,20.03,19.83,20.057,19.763,-,2.49%
1-Jul-16,19.544,18.79,19.925,18.775,1.08K,5.18%
30-Jun-16,18.582,18.315,18.855,18.245,1.44K,1.20%
29-Jun-16,18.362,17.8,18.515,17.8,26.07K,2.93%
28-Jun-16,17.839,17.839,17.839,17.839,0.01K,0.56%
27-Jun-16,17.74,17.865,17.865,17.865,0.00K,-1.06%
26-Jun-16,17.93,17.8,17.96,17.8,-,0.82%
24-Jun-16,17.785,17.215,17.825,17.215,0.06K,2.52%
23-Jun-16,17.348,17.348,17.348,17.348,0.00K,0.25%
22-Jun-16,17.305,17.23,17.24,17.23,0.00K,-0.03%
21-Jun-16,17.311,17.311,17.311,17.311,0.08K,-1.10%
20-Jun-16,17.503,17.445,17.445,17.445,0.00K,0.30%
19-Jun-16,17.45,17.46,17.475,17.3,-,0.29%
17-Jun-16,17.4,17.42,17.455,17.42,0.00K,-1.10%
16-Jun-16,17.594,17.7,17.7,17.255,0.01K,0.60%
15-Jun-16,17.489,17.49,17.49,17.49,0.00K,0.45%
14-Jun-16,17.41,17.41,17.41,17.41,0.02K,-0.10%
13-Jun-16,17.428,17.428,17.428,17.428,0.00K,0.31%
12-Jun-16,17.375,17.35,17.375,17.325,-,0.35%
10-Jun-16,17.315,17.315,17.315,17.315,0.00K,0.36%
9-Jun-16,17.253,17.13,17.165,16.98,0.03K,1.68%
8-Jun-16,16.968,16.55,17.05,16.55,0.01K,3.61%
7-Jun-16,16.377,16.377,16.377,16.377,0.00K,-0.31%
6-Jun-16,16.428,16.428,16.428,16.428,0.00K,-0.16%
5-Jun-16,16.455,16.41,16.46,16.41,-,0.67%
3-Jun-16,16.346,16.35,16.43,16.345,0.01K,2.13%
2-Jun-16,16.005,16.025,16.025,16.025,0.00K,0.62%
1-Jun-16,15.906,16,16,15.92,0.01K,-0.41%
31-May-16,15.972,16.01,16.105,15.96,0.08K,-0.39%
30-May-16,16.035,16.14,16.14,15.915,-,-1.30%
27-May-16,16.246,16.295,16.325,16.175,0.40K,-0.56%
26-May-16,16.338,16.285,16.455,16.28,0.01K,0.51%
25-May-16,16.255,16.245,16.335,16.245,0.21K,0.10%
24-May-16,16.238,16.32,16.32,16.255,0.01K,-1.05%
23-May-16,16.41,16.32,16.435,16.32,0.02K,-0.55%
22-May-16,16.5,16.5,16.52,16.49,-,-0.12%
20-May-16,16.519,16.465,16.465,16.465,0.00K,0.24%
19-May-16,16.479,16.91,16.91,16.415,0.08K,-3.74%
18-May-16,17.12,17.145,17.145,16.8,0.08K,-0.67%
17-May-16,17.235,17.32,17.32,17.26,0.07K,0.54%
16-May-16,17.142,17.22,17.22,17.17,0.03K,-0.05%
15-May-16,17.15,17.08,17.18,17.08,-,0.20%
13-May-16,17.115,17.155,17.18,16.985,0.05K,0.16%
12-May-16,17.087,17.32,17.32,17.29,0.04K,-1.24%
11-May-16,17.302,17.235,17.575,17.23,0.06K,1.33%
10-May-16,17.075,16.97,17.13,16.96,0.19K,0.03%
9-May-16,17.07,17.47,17.475,16.96,0.37K,-2.18%
8-May-16,17.45,17.45,17.49,17.44,-,-0.33%
6-May-16,17.507,17.34,17.59,17.335,0.13K,1.18%
5-May-16,17.302,17.365,17.605,17.27,0.24K,0.14%
4-May-16,17.277,17.475,17.475,17.2,0.42K,-1.13%
3-May-16,17.474,17.585,17.73,17.36,0.45K,-1.03%
2-May-16,17.656,17.85,18.03,17.52,1.12K,-1.25%
1-May-16,17.88,17.85,17.89,17.82,-,0.51%
29-Apr-16,17.789,17.59,17.99,17.59,4.87K,1.34%
28-Apr-16,17.553,17.23,17.655,17.14,24.30K,1.54%
27-Apr-16,17.286,17.286,17.286,17.286,60.51K,1.05%
26-Apr-16,17.106,17.106,17.106,17.106,0.00K,0.59%
25-Apr-16,17.005,17.005,17.005,17.005,0.00K,-0.21%
24-Apr-16,17.04,16.96,17.04,16.93,-,0.85%
22-Apr-16,16.896,16.896,16.896,16.896,0.01K,-1.11%
21-Apr-16,17.086,17.086,17.086,17.086,0.05K,-0.26%
20-Apr-16,17.131,16.965,16.965,16.94,0.00K,0.96%
19-Apr-16,16.968,16.968,16.968,16.968,107.56K,4.42%
18-Apr-16,16.249,16.215,16.225,16.215,0.00K,-0.10%
17-Apr-16,16.265,16.255,16.315,16.23,-,-0.27%
15-Apr-16,16.309,16.24,16.24,16.165,0.04K,0.87%
14-Apr-16,16.169,16.065,16.19,16.065,0.00K,-0.94%
13-Apr-16,16.323,16.125,16.295,16.125,0.00K,0.64%
12-Apr-16,16.22,15.96,16.16,15.96,0.01K,1.54%
11-Apr-16,15.974,15.47,15.805,15.47,0.01K,3.76%
10-Apr-16,15.395,15.36,15.47,15.36,-,0.08%
8-Apr-16,15.382,15.382,15.382,15.382,43.34K,1.49%
7-Apr-16,15.156,15.156,15.156,15.156,0.01K,0.69%
6-Apr-16,15.052,15.052,15.052,15.052,41.55K,-0.41%
